,time,open,high,low,close,volume
7472,2017-10-19 16:00:00-04:00,155.97,156.07,155.7807,156.01,5498770
7473,2017-10-19 17:00:00-04:00,156.01,156.06,155.7,155.76,56282
7474,2017-10-19 18:00:00-04:00,155.74,155.74,155.41,155.6,181389
7475,2017-10-19 19:00:00-04:00,155.56,155.7,155.52,155.6,10987
7476,2017-10-20 04:00:00-04:00,156.2,156.75,156.2,156.6,2741
7477,2017-10-20 05:00:00-04:00,156.65,156.65,156.5,156.5,2056
7478,2017-10-20 06:00:00-04:00,156.7,156.74,156.6,156.61,5394
7479,2017-10-20 07:00:00-04:00,156.7,156.75,156.31,156.55,44011
7480,2017-10-20 08:00:00-04:00,156.7,156.7,156.35,156.6,90213
7481,2017-10-20 09:00:00-04:00,156.6,157.2,156.53,156.83,3973549
7482,2017-10-20 10:00:00-04:00,156.84,157.75,156.82,157.32,4120758
7483,2017-10-20 11:00:00-04:00,157.32,157.52,156.71,157.4761,3147315
7484,2017-10-20 12:00:00-04:00,157.4704,157.5,157.19,157.44,1556393
7485,2017-10-20 13:00:00-04:00,157.42,157.47,157.17,157.2,1126904
7486,2017-10-20 14:00:00-04:00,157.2,157.25,156.75,156.8,1910346
7487,2017-10-20 15:00:00-04:00,156.8,156.87,155.96,156.26,4503504
7488,2017-10-20 16:00:00-04:00,156.22,156.26,156.11,156.2,3329341
7489,2017-10-20 17:00:00-04:00,156.21,156.29,156.13,156.15,68220
7490,2017-10-20 18:00:00-04:00,156.24,156.24,156.16,156.24,5875
7491,2017-10-20 19:00:00-04:00,156.23,156.25,156.18,156.24,7560
7492,2017-10-23 04:00:00-04:00,156.25,156.65,156.25,156.65,1176
7493,2017-10-23 05:00:00-04:00,156.4,156.6,156.4,156.46,1689
7494,2017-10-23 06:00:00-04:00,156.46,156.8,156.46,156.6,6159
7495,2017-10-23 07:00:00-04:00,156.55,156.65,156.42,156.49,6563
7496,2017-10-23 08:00:00-04:00,156.6,156.89,156.41,156.89,30011
7497,2017-10-23 09:00:00-04:00,156.92,157.1,156.25,156.85,2481455
7498,2017-10-23 10:00:00-04:00,156.86,156.86,155.9097,156.1153,3287144
7499,2017-10-23 11:00:00-04:00,156.12,156.5501,156.12,156.3689,1400959
7500,2017-10-23 12:00:00-04:00,156.3601,157.69,156.355,157.49,3480099
7501,2017-10-23 13:00:00-04:00,157.49,157.57,156.95,157.005,1565306
7502,2017-10-23 14:00:00-04:00,157.0,157.16,156.48,156.715,1961065
7503,2017-10-23 15:00:00-04:00,156.71,156.74,155.5,156.2,4546928
7504,2017-10-23 16:00:00-04:00,156.17,156.38,155.94,156.07,3078365
7505,2017-10-23 17:00:00-04:00,156.15,156.15,156.01,156.06,74197
7506,2017-10-23 18:00:00-04:00,156.03,156.16,156.03,156.15,11911
7507,2017-10-23 19:00:00-04:00,156.12,156.15,156.05,156.08,10296
7508,2017-10-24 04:00:00-04:00,155.3,156.75,155.3,156.45,10965
7509,2017-10-24 05:00:00-04:00,156.45,156.75,155.1,155.1,25160
7510,2017-10-24 06:00:00-04:00,155.05,155.73,154.93,155.73,26855
7511,2017-10-24 07:00:00-04:00,155.7,156.16,155.7,156.05,61375
7512,2017-10-24 08:00:00-04:00,155.8,156.79,155.665,156.62,164796
7513,2017-10-24 09:00:00-04:00,156.58,156.95,156.2,156.8,3346216
7514,2017-10-24 10:00:00-04:00,156.7975,157.42,156.79,156.91,3438296
7515,2017-10-24 11:00:00-04:00,156.91,157.25,156.85,156.96,2147014
7516,2017-10-24 12:00:00-04:00,156.96,157.18,156.86,157.02,1236735
7517,2017-10-24 13:00:00-04:00,157.02,157.29,156.87,157.12,1209882
7518,2017-10-24 14:00:00-04:00,157.13,157.17,156.73,156.7638,1341362
7519,2017-10-24 15:00:00-04:00,156.76,157.1,156.53,157.09,2901278
7520,2017-10-24 16:00:00-04:00,157.09,157.1,156.85,156.86,1624566
7521,2017-10-24 17:00:00-04:00,156.88,157.05,156.86,157.05,5519
7522,2017-10-24 18:00:00-04:00,157.1,157.1,156.86,156.86,106342
7523,2017-10-24 19:00:00-04:00,156.81,156.9,156.7,156.7,7140
7524,2017-10-25 04:00:00-04:00,156.94,156.99,156.92,156.92,2152
7525,2017-10-25 05:00:00-04:00,156.99,157.24,156.95,156.95,2351
7526,2017-10-25 06:00:00-04:00,157.29,157.29,157.0,157.2,1988
7527,2017-10-25 07:00:00-04:00,157.11,157.4,157.11,157.2,9123
7528,2017-10-25 08:00:00-04:00,157.2,157.27,157.1,157.27,24407
7529,2017-10-25 09:00:00-04:00,157.21,157.55,156.45,156.85,2452108
7530,2017-10-25 10:00:00-04:00,156.85,157.2,156.63,156.86,2647242
7531,2017-10-25 11:00:00-04:00,156.87,156.87,155.65,156.15,3122864
7532,2017-10-25 12:00:00-04:00,156.14,156.33,155.27,156.0248,3401228
7533,2017-10-25 13:00:00-04:00,156.02,156.4,155.84,156.29,1516103
7534,2017-10-25 14:00:00-04:00,156.29,156.47,155.93,156.13,1822565
7535,2017-10-25 15:00:00-04:00,156.12,156.55,156.03,156.41,2860987
7536,2017-10-25 16:00:00-04:00,156.42,157.1,156.4,156.47,2595663
7537,2017-10-25 17:00:00-04:00,156.47,156.55,156.46,156.54,26861
7538,2017-10-25 18:00:00-04:00,156.5,156.55,156.5,156.5,14757
7539,2017-10-25 19:00:00-04:00,156.52,156.55,156.42,156.55,9525
7540,2017-10-26 04:00:00-04:00,156.62,156.62,156.62,156.62,200
7541,2017-10-26 05:00:00-04:00,156.7,156.7,156.7,156.7,100
7542,2017-10-26 06:00:00-04:00,156.98,157.0,156.74,156.74,5347
7543,2017-10-26 07:00:00-04:00,156.74,157.19,156.74,157.01,27939
7544,2017-10-26 08:00:00-04:00,157.0,157.29,156.94,157.0,123137
7545,2017-10-26 09:00:00-04:00,157.07,157.8295,156.81,157.26,2810740
7546,2017-10-26 10:00:00-04:00,157.26,157.73,156.78,157.5407,2656152
7547,2017-10-26 11:00:00-04:00,157.54,157.7,157.2793,157.496,1686449
7548,2017-10-26 12:00:00-04:00,157.4901,157.69,157.25,157.37,1036510
7549,2017-10-26 13:00:00-04:00,157.379,157.48,157.09,157.4,1045889
7550,2017-10-26 14:00:00-04:00,157.4,157.75,157.3,157.67,1442709
7551,2017-10-26 15:00:00-04:00,157.67,157.72,157.39,157.42,3022508
7552,2017-10-26 16:00:00-04:00,157.41,157.8,157.21,157.74,3029161
7553,2017-10-26 17:00:00-04:00,157.74,157.86,157.41,157.86,41142
7554,2017-10-26 18:00:00-04:00,157.85,157.95,157.85,157.88,28738
7555,2017-10-26 19:00:00-04:00,157.88,157.95,157.7,157.93,31947
7556,2017-10-27 04:00:00-04:00,158.13,158.13,158.02,158.02,600
7557,2017-10-27 05:00:00-04:00,158.2,158.4,158.2,158.4,15146
7558,2017-10-27 06:00:00-04:00,158.49,158.85,158.41,158.85,27761
7559,2017-10-27 07:00:00-04:00,158.75,159.25,158.59,159.07,88323
7560,2017-10-27 08:00:00-04:00,159.0,159.94,158.14,159.51,251443
7561,2017-10-27 09:00:00-04:00,159.51,160.15,158.7,159.52,6206965
7562,2017-10-27 10:00:00-04:00,159.5499,160.99,159.45,160.82,7304094
7563,2017-10-27 11:00:00-04:00,160.82,162.45,160.62,162.3901,6197194
7564,2017-10-27 12:00:00-04:00,162.38,162.95,162.06,162.2248,5297856
7565,2017-10-27 13:00:00-04:00,162.2359,163.1475,162.17,163.1142,3823039
7566,2017-10-27 14:00:00-04:00,163.11,163.6,162.32,162.5999,5039544
7567,2017-10-27 15:00:00-04:00,162.59,163.15,162.51,163.03,6571960
7568,2017-10-27 16:00:00-04:00,163.03,163.22,162.9,162.95,3363457
7569,2017-10-27 17:00:00-04:00,162.9,163.05,162.87,162.87,201272
7570,2017-10-27 18:00:00-04:00,162.99,163.03,162.7,162.95,26354
7571,2017-10-27 19:00:00-04:00,162.95,163.03,162.77,162.77,16746
7572,2017-10-30 04:00:00-04:00,163.5,163.5,163.2,163.42,9399
7573,2017-10-30 05:00:00-04:00,163.5,163.5,163.27,163.28,6384
7574,2017-10-30 06:00:00-04:00,163.3,163.59,163.14,163.5,17326
7575,2017-10-30 07:00:00-04:00,163.5,163.79,163.45,163.57,63773
7576,2017-10-30 08:00:00-04:00,163.6,164.35,163.38,164.33,264418
7577,2017-10-30 09:00:00-04:00,164.33,166.35,163.72,166.23,9594489
7578,2017-10-30 10:00:00-04:00,166.23,168.07,166.0916,167.13,12016291
7579,2017-10-30 11:00:00-04:00,167.118,167.13,166.14,167.03,6694813
7580,2017-10-30 12:00:00-04:00,167.0,167.02,165.83,166.49,3614962
7581,2017-10-30 13:00:00-04:00,166.48,166.894,166.13,166.23,2773352
7582,2017-10-30 14:00:00-04:00,166.23,166.75,166.23,166.53,2482403
7583,2017-10-30 15:00:00-04:00,166.535,166.97,166.26,166.72,5193190
7584,2017-10-30 16:00:00-04:00,166.72,166.85,166.5689,166.79,1482477
7585,2017-10-30 17:00:00-04:00,166.75,166.84,166.75,166.8,46516
7586,2017-10-30 18:00:00-04:00,166.8,166.91,166.74,166.9,13449
7587,2017-10-30 19:00:00-04:00,166.82,166.98,166.82,166.97,15396
7588,2017-10-31 04:00:00-04:00,167.0,167.08,167.0,167.08,921
7589,2017-10-31 05:00:00-04:00,167.25,167.45,167.25,167.45,1087
7590,2017-10-31 06:00:00-04:00,167.48,167.7,167.1,167.11,7172
7591,2017-10-31 07:00:00-04:00,167.1,167.68,167.1,167.67,75853
7592,2017-10-31 08:00:00-04:00,167.46,168.37,167.08,168.15,276344
7593,2017-10-31 09:00:00-04:00,168.09,168.69,166.94,167.2,6252287
7594,2017-10-31 10:00:00-04:00,167.21,168.47,167.18,168.39,4816814
7595,2017-10-31 11:00:00-04:00,168.38,169.09,168.36,168.915,5017411
7596,2017-10-31 12:00:00-04:00,168.93,169.2,168.62,168.85,2961394
7597,2017-10-31 13:00:00-04:00,168.84,169.17,168.51,169.17,2925348
7598,2017-10-31 14:00:00-04:00,169.165,169.6499,168.84,169.0558,4247628
7599,2017-10-31 15:00:00-04:00,169.06,169.3,168.8,169.05,5422159
7600,2017-10-31 16:00:00-04:00,169.04,169.15,168.7984,168.97,3756474
7601,2017-10-31 17:00:00-04:00,169.04,169.04,168.25,168.7,248314
7602,2017-10-31 18:00:00-04:00,168.7,168.85,168.6,168.83,22546
7603,2017-10-31 19:00:00-04:00,168.83,169.06,168.78,169.0,15783
7604,2017-11-01 04:00:00-04:00,169.5,169.85,169.5,169.56,8977
7605,2017-11-01 05:00:00-04:00,169.62,170.0,169.52,169.62,6861
7606,2017-11-01 06:00:00-04:00,169.94,170.19,169.7,169.73,23430
7607,2017-11-01 07:00:00-04:00,169.75,170.09,168.8,169.1,172460
7608,2017-11-01 08:00:00-04:00,169.11,170.1,168.91,169.57,153569
7609,2017-11-01 09:00:00-04:00,169.51,169.94,167.31,167.85,6375346
7610,2017-11-01 10:00:00-04:00,167.81,167.86,166.57,167.0476,7481237
7611,2017-11-01 11:00:00-04:00,167.06,167.6,166.18,166.23,4031687
7612,2017-11-01 12:00:00-04:00,166.25,167.07,166.18,166.56,2653055
7613,2017-11-01 13:00:00-04:00,166.56,167.1666,165.61,166.23,3473285
7614,2017-11-01 14:00:00-04:00,166.23,166.75,166.1,166.679,2931687
7615,2017-11-01 15:00:00-04:00,166.6733,166.89,166.5132,166.87,4149807
7616,2017-11-01 16:00:00-04:00,166.87,167.39,166.62,167.34,1957986
7617,2017-11-01 17:00:00-04:00,167.3,167.3,166.89,167.13,124618
7618,2017-11-01 18:00:00-04:00,167.13,167.25,166.93,166.95,30296
7619,2017-11-01 19:00:00-04:00,166.94,166.98,166.72,166.72,56946
7620,2017-11-02 04:00:00-04:00,166.8,167.0,166.8,166.95,2810
7621,2017-11-02 05:00:00-04:00,166.91,166.91,166.79,166.79,313
7622,2017-11-02 06:00:00-04:00,166.91,167.15,166.79,166.82,10864
7623,2017-11-02 07:00:00-04:00,167.05,167.9,166.77,167.87,68092
7624,2017-11-02 08:00:00-04:00,167.1,168.28,166.9,167.6,250827
7625,2017-11-02 09:00:00-04:00,167.6,167.75,165.9,166.72,3746573
7626,2017-11-02 10:00:00-04:00,166.73,166.87,165.77,166.4999,4038660
7627,2017-11-02 11:00:00-04:00,166.49,166.85,165.28,166.22,3157557
7628,2017-11-02 12:00:00-04:00,166.24,168.21,165.92,167.72,5886466
7629,2017-11-02 13:00:00-04:00,167.71,167.91,167.23,167.65,3144924
7630,2017-11-02 14:00:00-04:00,167.66,168.5,167.6561,168.04,4158445
7631,2017-11-02 15:00:00-04:00,168.0499,168.4,167.68,168.07,6842867
7632,2017-11-02 16:00:00-04:00,168.11,174.35,168.07,173.7,7212257
7633,2017-11-02 17:00:00-04:00,173.7,174.08,168.11,171.26,2115043
7634,2017-11-02 18:00:00-04:00,171.26,172.8,171.2,172.55,450984
7635,2017-11-02 19:00:00-04:00,172.56,173.42,172.55,173.38,304643
7636,2017-11-03 04:00:00-04:00,173.55,173.97,173.4,173.79,32836
7637,2017-11-03 05:00:00-04:00,173.75,173.81,172.8,172.98,41610
7638,2017-11-03 06:00:00-04:00,173.02,174.08,172.86,174.05,71004
7639,2017-11-03 07:00:00-04:00,174.05,174.91,173.81,174.6,545001
7640,2017-11-03 08:00:00-04:00,174.6,175.95,173.0,174.8,1919671
7641,2017-11-03 09:00:00-04:00,174.8,175.15,171.12,171.76,15672446
7642,2017-11-03 10:00:00-04:00,171.75,172.69,171.1814,172.01,11095297
7643,2017-11-03 11:00:00-04:00,172.03,172.95,171.7926,172.9144,6692025
7644,2017-11-03 12:00:00-04:00,172.94,173.27,172.62,173.0773,5524506
7645,2017-11-03 13:00:00-04:00,173.0801,173.81,172.97,173.48,4574810
7646,2017-11-03 14:00:00-04:00,173.48,173.4899,172.55,172.8299,4384519
7647,2017-11-03 15:00:00-04:00,172.82,172.9116,172.31,172.48,6632148
7648,2017-11-03 16:00:00-04:00,172.5,173.115,172.25,172.45,1948462
7649,2017-11-03 17:00:00-04:00,172.42,172.5,172.33,172.4,209478
7650,2017-11-03 18:00:00-04:00,172.45,172.47,172.4,172.42,26230
7651,2017-11-03 19:00:00-04:00,172.41,172.48,172.4,172.4,12384
7652,2017-11-06 04:00:00-05:00,173.0,173.1,172.9,172.94,19804
7653,2017-11-06 05:00:00-05:00,172.93,172.93,172.7,172.7,9260
7654,2017-11-06 06:00:00-05:00,172.7,173.0,172.69,172.79,26643
7655,2017-11-06 07:00:00-05:00,172.73,172.95,172.7,172.83,40072
7656,2017-11-06 08:00:00-05:00,172.8,173.09,172.5,172.81,188890
7657,2017-11-06 09:00:00-05:00,172.9,172.95,171.72,172.2801,5626567
7658,2017-11-06 10:00:00-05:00,172.3,174.77,172.21,174.72,7427787
7659,2017-11-06 11:00:00-05:00,174.705,174.91,174.11,174.5711,4940082
7660,2017-11-06 12:00:00-05:00,174.57,174.85,174.4,174.57,2900935
7661,2017-11-06 13:00:00-05:00,174.5751,174.9,174.42,174.89,2501690
7662,2017-11-06 14:00:00-05:00,174.87,174.98,174.47,174.825,2625131
7663,2017-11-06 15:00:00-05:00,174.82,174.99,174.27,174.32,4808413
7664,2017-11-06 16:00:00-05:00,174.25,174.28,174.08,174.17,3623053
7665,2017-11-06 17:00:00-05:00,174.13,174.25,174.1,174.17,250495
7666,2017-11-06 18:00:00-05:00,174.2,174.2,174.11,174.11,18225
7667,2017-11-06 19:00:00-05:00,174.15,174.2,174.15,174.2,12381
7668,2017-11-07 04:00:00-05:00,174.2,174.5,174.2,174.35,4214
7669,2017-11-07 05:00:00-05:00,174.38,174.38,173.87,173.87,1067
7670,2017-11-07 06:00:00-05:00,174.0,174.3,174.0,174.2,7433
7671,2017-11-07 07:00:00-05:00,174.05,174.25,173.89,173.94,37151
7672,2017-11-07 08:00:00-05:00,173.94,175.0,173.91,174.13,132012
7673,2017-11-07 09:00:00-05:00,174.06,175.25,173.6,174.89,5747279
7674,2017-11-07 10:00:00-05:00,174.9,175.19,174.02,174.59,4616828
7675,2017-11-07 11:00:00-05:00,174.6,175.14,174.36,174.4633,2989051
7676,2017-11-07 12:00:00-05:00,174.499,174.73,174.03,174.722,2446222
7677,2017-11-07 13:00:00-05:00,174.71,174.97,174.45,174.55,2015292
7678,2017-11-07 14:00:00-05:00,174.5401,174.67,174.26,174.5844,1562067
7679,2017-11-07 15:00:00-05:00,174.585,174.81,174.41,174.79,2722817
7680,2017-11-07 16:00:00-05:00,174.81,174.88,174.6451,174.73,2104383
7681,2017-11-07 17:00:00-05:00,174.75,174.8,174.62,174.62,13364
7682,2017-11-07 18:00:00-05:00,174.61,174.65,174.32,174.32,13026
7683,2017-11-07 19:00:00-05:00,174.36,174.5,174.33,174.4,6694
7684,2017-11-08 04:00:00-05:00,174.4,174.7,174.4,174.7,401
7685,2017-11-08 05:00:00-05:00,174.37,174.37,174.2,174.35,4137
7686,2017-11-08 06:00:00-05:00,174.35,174.5,174.3,174.5,4814
7687,2017-11-08 07:00:00-05:00,174.45,174.49,174.25,174.3,32615
7688,2017-11-08 08:00:00-05:00,174.45,174.48,174.3,174.4,51809
7689,2017-11-08 09:00:00-05:00,174.42,175.03,174.33,174.61,3572133
7690,2017-11-08 10:00:00-05:00,174.61,175.38,174.61,175.24,4060822
7691,2017-11-08 11:00:00-05:00,175.25,175.78,175.1,175.43,2694545
7692,2017-11-08 12:00:00-05:00,175.4318,175.67,175.32,175.5632,2543706
7693,2017-11-08 13:00:00-05:00,175.57,175.7899,175.49,175.74,2631234
7694,2017-11-08 14:00:00-05:00,175.735,176.03,175.62,175.98,2413285
7695,2017-11-08 15:00:00-05:00,175.96,176.24,175.81,176.22,3537845
7696,2017-11-08 16:00:00-05:00,176.22,176.75,175.543,176.66,2748539
7697,2017-11-08 17:00:00-05:00,176.73,177.1,176.58,176.58,64453
7698,2017-11-08 18:00:00-05:00,176.58,176.7,176.55,176.6,11631
7699,2017-11-08 19:00:00-05:00,176.63,176.8,176.56,176.76,22930
7700,2017-11-09 04:00:00-05:00,176.3,176.69,176.3,176.58,2550
7701,2017-11-09 05:00:00-05:00,176.45,176.57,176.45,176.57,1739
7702,2017-11-09 06:00:00-05:00,176.32,176.6,175.8,175.95,25958
7703,2017-11-09 07:00:00-05:00,176.05,176.3,175.5,175.5,72032
7704,2017-11-09 08:00:00-05:00,175.57,176.2,174.91,175.13,253532
7705,2017-11-09 09:00:00-05:00,175.2,175.92,174.8,175.37,4541175
7706,2017-11-09 10:00:00-05:00,175.38,176.095,175.18,175.71,3751360
7707,2017-11-09 11:00:00-05:00,175.7204,175.7429,174.6701,174.865,3426840
7708,2017-11-09 12:00:00-05:00,174.84,175.033,173.14,173.86,5583282
7709,2017-11-09 13:00:00-05:00,173.85,174.83,173.42,174.8097,2602377
7710,2017-11-09 14:00:00-05:00,174.82,175.4,174.71,175.3001,4100016
7711,2017-11-09 15:00:00-05:00,175.3,175.92,174.98,175.87,3937599
7712,2017-11-09 16:00:00-05:00,175.9,176.01,175.7,175.95,1361784
7713,2017-11-09 17:00:00-05:00,175.98,176.08,175.88,175.95,37531
7714,2017-11-09 18:00:00-05:00,175.95,175.99,175.91,175.98,20574
7715,2017-11-09 19:00:00-05:00,175.98,176.0,175.81,176.0,30477
7716,2017-11-10 04:00:00-05:00,175.42,175.42,174.6,174.6,13297
7717,2017-11-10 05:00:00-05:00,174.5,175.04,174.3,174.64,13011
7718,2017-11-10 06:00:00-05:00,174.65,174.98,174.65,174.77,4530
7719,2017-11-10 07:00:00-05:00,174.84,175.3,174.84,175.25,37468
7720,2017-11-10 08:00:00-05:00,175.25,175.48,174.85,175.3,119067
7721,2017-11-10 09:00:00-05:00,175.26,175.45,174.27,174.85,3997146
7722,2017-11-10 10:00:00-05:00,174.86,175.25,174.42,175.2409,3574200
7723,2017-11-10 11:00:00-05:00,175.25,175.34,174.65,175.013,3416159
7724,2017-11-10 12:00:00-05:00,175.01,175.09,174.78,174.82,1537697
7725,2017-11-10 13:00:00-05:00,174.8148,175.132,174.7,174.82,1697985
7726,2017-11-10 14:00:00-05:00,174.82,175.05,174.77,174.9599,1745102
7727,2017-11-10 15:00:00-05:00,174.955,175.0,174.605,174.66,2998346
7728,2017-11-10 16:00:00-05:00,174.66,174.76,174.51,174.52,5944406
7729,2017-11-10 17:00:00-05:00,174.51,174.6,174.45,174.55,17047
7730,2017-11-10 18:00:00-05:00,174.5,174.56,174.49,174.5,3999
7731,2017-11-10 19:00:00-05:00,174.53,174.59,174.53,174.56,7488
7732,2017-11-13 04:00:00-05:00,174.7,175.0,174.6,174.6,2182
7733,2017-11-13 06:00:00-05:00,174.5,174.5,174.25,174.25,539
7734,2017-11-13 07:00:00-05:00,174.25,174.33,173.9,173.9,39546
7735,2017-11-13 08:00:00-05:00,174.38,174.41,173.7,173.75,94304
7736,2017-11-13 09:00:00-05:00,173.72,174.15,173.4,173.87,3582622
7737,2017-11-13 10:00:00-05:00,173.87,174.5,173.76,174.2,3316420
7738,2017-11-13 11:00:00-05:00,174.195,174.42,174.08,174.24,1705009
7739,2017-11-13 12:00:00-05:00,174.2452,174.39,174.06,174.34,1484811
7740,2017-11-13 13:00:00-05:00,174.33,174.4,174.114,174.37,1145014
7741,2017-11-13 14:00:00-05:00,174.379,174.39,174.0588,174.12,1378801
7742,2017-11-13 15:00:00-05:00,174.1,174.26,173.72,173.98,2950796
7743,2017-11-13 16:00:00-05:00,173.97,174.67,173.85,173.85,1201544
7744,2017-11-13 17:00:00-05:00,173.89,173.93,173.82,173.88,85099
7745,2017-11-13 18:00:00-05:00,173.88,173.94,173.8,173.89,8599
7746,2017-11-13 19:00:00-05:00,173.88,173.88,173.8,173.82,8353
7747,2017-11-14 04:00:00-05:00,174.18,174.18,174.18,174.18,204
7748,2017-11-14 05:00:00-05:00,173.8,173.8,173.8,173.8,1459
7749,2017-11-14 06:00:00-05:00,173.89,173.89,173.8,173.88,1941
7750,2017-11-14 07:00:00-05:00,173.88,174.0,173.7,173.85,16844
7751,2017-11-14 08:00:00-05:00,173.9,173.9,173.41,173.5,49999
7752,2017-11-14 09:00:00-05:00,173.55,173.68,172.53,172.75,3535025
7753,2017-11-14 10:00:00-05:00,172.76,173.25,172.11,172.88,4499430
7754,2017-11-14 11:00:00-05:00,172.875,173.25,172.73,172.99,2099960
7755,2017-11-14 12:00:00-05:00,172.99,173.0,172.18,172.3773,2121647
7756,2017-11-14 13:00:00-05:00,172.35,172.35,171.47,171.83,3340738
7757,2017-11-14 14:00:00-05:00,171.83,172.005,171.75,171.945,1970237
7758,2017-11-14 15:00:00-05:00,171.943,172.13,171.18,171.34,5030491
7759,2017-11-14 16:00:00-05:00,171.34,172.0207,170.5,171.2,1115870
7760,2017-11-14 17:00:00-05:00,171.19,171.48,171.1,171.48,24918
7761,2017-11-14 18:00:00-05:00,171.49,171.84,171.45,171.7,37677
7762,2017-11-14 19:00:00-05:00,171.67,171.67,171.26,171.5,44444
7763,2017-11-15 04:00:00-05:00,170.44,170.44,169.82,169.84,21922
7764,2017-11-15 05:00:00-05:00,170.0,170.09,169.88,169.95,10930
7765,2017-11-15 06:00:00-05:00,169.99,170.3,169.93,170.05,15379
7766,2017-11-15 07:00:00-05:00,170.05,170.59,170.02,170.59,60370
7767,2017-11-15 08:00:00-05:00,170.3,170.68,170.0,170.28,421149
7768,2017-11-15 09:00:00-05:00,170.22,170.22,168.38,169.0,6528176
7769,2017-11-15 10:00:00-05:00,169.0,170.3197,168.9,170.25,4568620
7770,2017-11-15 11:00:00-05:00,170.27,170.3,169.445,169.475,3491580
7771,2017-11-15 12:00:00-05:00,169.4799,169.68,169.12,169.5837,2205637
7772,2017-11-15 13:00:00-05:00,169.59,169.61,168.955,169.195,2368613
7773,2017-11-15 14:00:00-05:00,169.2,169.52,169.0,169.37,2025504
7774,2017-11-15 15:00:00-05:00,169.36,169.53,168.69,169.09,4733713
7775,2017-11-15 16:00:00-05:00,169.08,169.33,169.02,169.25,2427287
7776,2017-11-15 17:00:00-05:00,169.22,169.3,169.2,169.2,16186
7777,2017-11-15 18:00:00-05:00,169.25,169.25,169.16,169.2,16641
7778,2017-11-15 19:00:00-05:00,169.23,169.38,169.2,169.35,28518
7779,2017-11-16 04:00:00-05:00,170.06,170.41,170.06,170.41,1929
7780,2017-11-16 05:00:00-05:00,170.48,170.65,170.48,170.58,8579
7781,2017-11-16 06:00:00-05:00,170.59,170.59,170.25,170.41,17867
7782,2017-11-16 07:00:00-05:00,170.37,170.83,170.31,170.77,109508
7783,2017-11-16 08:00:00-05:00,170.75,171.0,170.32,170.76,153962
7784,2017-11-16 09:00:00-05:00,170.76,171.38,170.3,170.547,4071253
7785,2017-11-16 10:00:00-05:00,170.54,171.06,170.43,170.89,3432527
7786,2017-11-16 11:00:00-05:00,170.885,171.41,170.84,171.3,2258962
7787,2017-11-16 12:00:00-05:00,171.3,171.74,171.26,171.51,3024642
7788,2017-11-16 13:00:00-05:00,171.5,171.82,171.43,171.76,2478612
7789,2017-11-16 14:00:00-05:00,171.76,171.87,171.42,171.5452,2088797
7790,2017-11-16 15:00:00-05:00,171.545,171.62,171.09,171.1,3666021
7791,2017-11-16 16:00:00-05:00,171.1,171.35,171.1,171.18,2273471
7792,2017-11-16 17:00:00-05:00,171.15,171.3,171.15,171.25,15812
7793,2017-11-16 18:00:00-05:00,171.26,171.28,171.21,171.22,3367
7794,2017-11-16 19:00:00-05:00,171.22,171.27,171.2,171.24,18965
7795,2017-11-17 04:00:00-05:00,171.29,171.31,171.24,171.31,901
7796,2017-11-17 06:00:00-05:00,171.35,171.37,171.3,171.3,3185
7797,2017-11-17 07:00:00-05:00,171.25,171.3,171.18,171.21,34826
7798,2017-11-17 08:00:00-05:00,171.25,171.3,170.86,171.09,302885
7799,2017-11-17 09:00:00-05:00,170.96,171.05,169.83,170.09,4388161
7800,2017-11-17 10:00:00-05:00,170.085,171.39,169.83,170.8815,4129940
7801,2017-11-17 11:00:00-05:00,170.88,170.92,170.26,170.74,2242229
7802,2017-11-17 12:00:00-05:00,170.7272,170.74,170.36,170.5858,1961179
7803,2017-11-17 13:00:00-05:00,170.592,170.6,170.22,170.3793,1402270
7804,2017-11-17 14:00:00-05:00,170.38,170.429,170.02,170.2,1732491
7805,2017-11-17 15:00:00-05:00,170.2,170.27,169.64,170.11,3992579
7806,2017-11-17 16:00:00-05:00,170.15,170.15,169.9,169.97,1641418
7807,2017-11-17 17:00:00-05:00,170.01,170.01,169.96,170.0,20539
7808,2017-11-17 18:00:00-05:00,170.0,170.0,169.96,169.96,5856
7809,2017-11-17 19:00:00-05:00,169.97,169.99,169.92,169.94,5729
7810,2017-11-20 04:00:00-05:00,169.9,169.9,169.9,169.9,513
7811,2017-11-20 05:00:00-05:00,169.9,169.9,169.9,169.9,130
7812,2017-11-20 06:00:00-05:00,170.0,170.19,170.0,170.1,2863
7813,2017-11-20 07:00:00-05:00,170.03,170.35,170.0,170.2,10447
7814,2017-11-20 08:00:00-05:00,170.22,170.64,170.06,170.54,40747
7815,2017-11-20 09:00:00-05:00,170.57,170.7,169.71,170.17,2594058
7816,2017-11-20 10:00:00-05:00,170.15,170.36,169.73,170.07,2644073
7817,2017-11-20 11:00:00-05:00,170.076,170.12,169.6,169.9459,2046375
7818,2017-11-20 12:00:00-05:00,169.95,169.97,169.56,169.964,1419282
7819,2017-11-20 13:00:00-05:00,169.965,170.23,169.92,170.01,1232803
7820,2017-11-20 14:00:00-05:00,170.0,170.05,169.86,170.03,1093300
7821,2017-11-20 15:00:00-05:00,170.03,170.14,169.85,169.99,2282978
7822,2017-11-20 16:00:00-05:00,169.98,170.0,169.9,169.98,2636519
7823,2017-11-20 17:00:00-05:00,169.97,169.99,169.97,169.98,7672
